@id,sample.samplingPoint,sample.samplingPoint.notation,sample.samplingPoint.label,sample.sampleDateTime,determinand.label,determinand.definition,determinand.notation,resultQualifier.notation,result,codedResultInterpretation.interpretation,determinand.unit.label,sample.sampledMaterialType.label,sample.isComplianceSample,sample.purpose.label,sample.samplingPoint.easting,sample.samplingPoint.northing
http://environment.data.gov.uk/water-quality/data/measurement/NE-1716772-0162,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49200118,NE-49200118,WATTON BECK AT BRIDGE HOUSE FARM,2023-02-09T14:22:00,Alky pH 4.5,Alkalinity to pH 4.5 as CaCO3,0162,"",240,"",mg/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),503741,449062
http://environment.data.gov.uk/water-quality/data/measurement/NE-1716772-0180,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49200118,NE-49200118,WATTON BECK AT BRIDGE HOUSE FARM,2023-02-09T14:22:00,Orthophospht,"Orthophosphate, reactive as P",0180,"",0.077,"",mg/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),503741,449062
http://environment.data.gov.uk/water-quality/data/measurement/NE-1716772-0076,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49200118,NE-49200118,WATTON BECK AT BRIDGE HOUSE FARM,2023-02-09T14:22:00,Temp Water,Temperature of Water,0076,"",7.7,"",cel,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),503741,449062
http://environment.data.gov.uk/water-quality/data/measurement/NE-1716772-0118,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49200118,NE-49200118,WATTON BECK AT BRIDGE HOUSE FARM,2023-02-09T14:22:00,Nitrite-N,Nitrite as N,0118,"",0.011,"",mg/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),503741,449062
http://environment.data.gov.uk/water-quality/data/measurement/NE-1716772-0116,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49200118,NE-49200118,WATTON BECK AT BRIDGE HOUSE FARM,2023-02-09T14:22:00,N Oxidised,"Nitrogen, Total Oxidised as N",0116,"",9.8,"",mg/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),503741,449062
http://environment.data.gov.uk/water-quality/data/measurement/NE-1716772-0119,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49200118,NE-49200118,WATTON BECK AT BRIDGE HOUSE FARM,2023-02-09T14:22:00,NH3 un-ion,Ammonia un-ionised as N,0119,<,0.00046,"",mg/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),503741,449062
http://environment.data.gov.uk/water-quality/data/measurement/NE-1716772-9924,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49200118,NE-49200118,WATTON BECK AT BRIDGE HOUSE FARM,2023-02-09T14:22:00,Oxygen Diss,"Oxygen, Dissolved as O2",9924,"",12.4,"",mg/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),503741,449062
http://environment.data.gov.uk/water-quality/data/measurement/NE-1716772-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49200118,NE-49200118,WATTON BECK AT BRIDGE HOUSE FARM,2023-02-09T14:22:00,Nitrate-N,Nitrate as N,0117,"",9.79,"",mg/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),503741,449062
http://environment.data.gov.uk/water-quality/data/measurement/NE-1716772-0077,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49200118,NE-49200118,WATTON BECK AT BRIDGE HOUSE FARM,2023-02-09T14:22:00,Cond @ 25C,Conductivity at 25 C,0077,"",654,"",us/cm,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),503741,449062
http://environment.data.gov.uk/water-quality/data/measurement/NE-1718257-0180,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49200118,NE-49200118,WATTON BECK AT BRIDGE HOUSE FARM,2023-03-02T12:29:00,Orthophospht,"Orthophosphate, reactive as P",0180,"",0.076,"",mg/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),503741,449062
http://environment.data.gov.uk/water-quality/data/measurement/NE-1718257-0162,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49200118,NE-49200118,WATTON BECK AT BRIDGE HOUSE FARM,2023-03-02T12:29:00,Alky pH 4.5,Alkalinity to pH 4.5 as CaCO3,0162,"",230,"",mg/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),503741,449062
http://environment.data.gov.uk/water-quality/data/measurement/NE-1718257-0116,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49200118,NE-49200118,WATTON BECK AT BRIDGE HOUSE FARM,2023-03-02T12:29:00,N Oxidised,"Nitrogen, Total Oxidised as N",0116,"",10,"",mg/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),503741,449062
http://environment.data.gov.uk/water-quality/data/measurement/NE-1718257-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49200118,NE-49200118,WATTON BECK AT BRIDGE HOUSE FARM,2023-03-02T12:29:00,Nitrate-N,Nitrate as N,0117,"",9.99,"",mg/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),503741,449062
http://environment.data.gov.uk/water-quality/data/measurement/NE-1718257-9901,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49200118,NE-49200118,WATTON BECK AT BRIDGE HOUSE FARM,2023-03-02T12:29:00,O Diss %sat,"Oxygen, Dissolved, % Saturation",9901,"",108.7,"",%,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),503741,449062
http://environment.data.gov.uk/water-quality/data/measurement/NE-1718257-0076,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49200118,NE-49200118,WATTON BECK AT BRIDGE HOUSE FARM,2023-03-02T12:29:00,Temp Water,Temperature of Water,0076,"",8.3,"",cel,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),503741,449062
http://environment.data.gov.uk/water-quality/data/measurement/NE-1718257-0118,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49200118,NE-49200118,WATTON BECK AT BRIDGE HOUSE FARM,2023-03-02T12:29:00,Nitrite-N,Nitrite as N,0118,"",0.0068,"",mg/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),503741,449062
http://environment.data.gov.uk/water-quality/data/measurement/NE-1718257-0077,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49200118,NE-49200118,WATTON BECK AT BRIDGE HOUSE FARM,2023-03-02T12:29:00,Cond @ 25C,Conductivity at 25 C,0077,"",648,"",us/cm,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),503741,449062
http://environment.data.gov.uk/water-quality/data/measurement/NE-1718257-0119,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49200118,NE-49200118,WATTON BECK AT BRIDGE HOUSE FARM,2023-03-02T12:29:00,NH3 un-ion,Ammonia un-ionised as N,0119,<,0.00048,"",mg/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),503741,449062
http://environment.data.gov.uk/water-quality/data/measurement/NE-1718257-9924,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49200118,NE-49200118,WATTON BECK AT BRIDGE HOUSE FARM,2023-03-02T12:29:00,Oxygen Diss,"Oxygen, Dissolved as O2",9924,"",12.8,"",mg/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),503741,449062
http://environment.data.gov.uk/water-quality/data/measurement/NE-1718257-0061,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49200118,NE-49200118,WATTON BECK AT BRIDGE HOUSE FARM,2023-03-02T12:29:00,pH,pH,0061,"",8.31,"",phunits,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),503741,449062
http://environment.data.gov.uk/water-quality/data/measurement/NE-1718257-0111,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49200118,NE-49200118,WATTON BECK AT BRIDGE HOUSE FARM,2023-03-02T12:29:00,Ammonia(N),Ammoniacal Nitrogen as N,0111,<,0.03,"",mg/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),503741,449062
http://environment.data.gov.uk/water-quality/data/measurement/NE-1715355-0118,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49400835,NE-49400835,SILSDEN BECK U/S BELTON ROAD,2023-01-19T11:47:00,Nitrite-N,Nitrite as N,0118,"",0.019,"",mg/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),404016,445716
http://environment.data.gov.uk/water-quality/data/measurement/NE-1715355-0077,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49400835,NE-49400835,SILSDEN BECK U/S BELTON ROAD,2023-01-19T11:47:00,Cond @ 25C,Conductivity at 25 C,0077,"",270,"",us/cm,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),404016,445716
http://environment.data.gov.uk/water-quality/data/measurement/NE-1715355-0119,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49400835,NE-49400835,SILSDEN BECK U/S BELTON ROAD,2023-01-19T11:47:00,NH3 un-ion,Ammonia un-ionised as N,0119,"",0.00055,"",mg/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),404016,445716
http://environment.data.gov.uk/water-quality/data/measurement/NE-1715355-0111,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49400835,NE-49400835,SILSDEN BECK U/S BELTON ROAD,2023-01-19T11:47:00,Ammonia(N),Ammoniacal Nitrogen as N,0111,"",0.05,"",mg/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),404016,445716
http://environment.data.gov.uk/water-quality/data/measurement/NE-1715355-0076,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49400835,NE-49400835,SILSDEN BECK U/S BELTON ROAD,2023-01-19T11:47:00,Temp Water,Temperature of Water,0076,"",3.2,"",cel,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),404016,445716
http://environment.data.gov.uk/water-quality/data/measurement/NE-1715355-0162,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49400835,NE-49400835,SILSDEN BECK U/S BELTON ROAD,2023-01-19T11:47:00,Alky pH 4.5,Alkalinity to pH 4.5 as CaCO3,0162,"",62,"",mg/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),404016,445716
http://environment.data.gov.uk/water-quality/data/measurement/NE-1715355-9901,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49400835,NE-49400835,SILSDEN BECK U/S BELTON ROAD,2023-01-19T11:47:00,O Diss %sat,"Oxygen, Dissolved, % Saturation",9901,"",100.5,"",%,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),404016,445716
http://environment.data.gov.uk/water-quality/data/measurement/NE-1715355-9924,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49400835,NE-49400835,SILSDEN BECK U/S BELTON ROAD,2023-01-19T11:47:00,Oxygen Diss,"Oxygen, Dissolved as O2",9924,"",13.4,"",mg/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),404016,445716
http://environment.data.gov.uk/water-quality/data/measurement/NE-1715355-0061,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49400835,NE-49400835,SILSDEN BECK U/S BELTON ROAD,2023-01-19T11:47:00,pH,pH,0061,"",8.01,"",phunits,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),404016,445716
http://environment.data.gov.uk/water-quality/data/measurement/NE-1715355-0116,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49400835,NE-49400835,SILSDEN BECK U/S BELTON ROAD,2023-01-19T11:47:00,N Oxidised,"Nitrogen, Total Oxidised as N",0116,"",3.8,"",mg/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),404016,445716
http://environment.data.gov.uk/water-quality/data/measurement/NE-1715355-0180,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49400835,NE-49400835,SILSDEN BECK U/S BELTON ROAD,2023-01-19T11:47:00,Orthophospht,"Orthophosphate, reactive as P",0180,"",0.11,"",mg/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),404016,445716
http://environment.data.gov.uk/water-quality/data/measurement/NE-1715355-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49400835,NE-49400835,SILSDEN BECK U/S BELTON ROAD,2023-01-19T11:47:00,Nitrate-N,Nitrate as N,0117,"",3.78,"",mg/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),404016,445716
http://environment.data.gov.uk/water-quality/data/measurement/NE-1717400-9924,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49400835,NE-49400835,SILSDEN BECK U/S BELTON ROAD,2023-02-16T10:44:00,Oxygen Diss,"Oxygen, Dissolved as O2",9924,"",13,"",mg/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),404016,445716
http://environment.data.gov.uk/water-quality/data/measurement/NE-1717400-0061,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49400835,NE-49400835,SILSDEN BECK U/S BELTON ROAD,2023-02-16T10:44:00,pH,pH,0061,"",8.3,"",phunits,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),404016,445716
http://environment.data.gov.uk/water-quality/data/measurement/NE-1717400-0119,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49400835,NE-49400835,SILSDEN BECK U/S BELTON ROAD,2023-02-16T10:44:00,NH3 un-ion,Ammonia un-ionised as N,0119,"",0.00088,"",mg/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),404016,445716
http://environment.data.gov.uk/water-quality/data/measurement/NE-1717400-0180,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49400835,NE-49400835,SILSDEN BECK U/S BELTON ROAD,2023-02-16T10:44:00,Orthophospht,"Orthophosphate, reactive as P",0180,"",0.15,"",mg/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),404016,445716
http://environment.data.gov.uk/water-quality/data/measurement/NE-1717400-0162,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49400835,NE-49400835,SILSDEN BECK U/S BELTON ROAD,2023-02-16T10:44:00,Alky pH 4.5,Alkalinity to pH 4.5 as CaCO3,0162,"",81,"",mg/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),404016,445716
http://environment.data.gov.uk/water-quality/data/measurement/NE-1717400-0116,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49400835,NE-49400835,SILSDEN BECK U/S BELTON ROAD,2023-02-16T10:44:00,N Oxidised,"Nitrogen, Total Oxidised as N",0116,"",3.1,"",mg/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),404016,445716
http://environment.data.gov.uk/water-quality/data/measurement/NE-1717400-9901,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49400835,NE-49400835,SILSDEN BECK U/S BELTON ROAD,2023-02-16T10:44:00,O Diss %sat,"Oxygen, Dissolved, % Saturation",9901,"",105.1,"",%,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),404016,445716
http://environment.data.gov.uk/water-quality/data/measurement/NE-1717400-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49400835,NE-49400835,SILSDEN BECK U/S BELTON ROAD,2023-02-16T10:44:00,Nitrate-N,Nitrate as N,0117,"",3.08,"",mg/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),404016,445716
http://environment.data.gov.uk/water-quality/data/measurement/NE-1717400-0076,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49400835,NE-49400835,SILSDEN BECK U/S BELTON ROAD,2023-02-16T10:44:00,Temp Water,Temperature of Water,0076,"",6.1,"",cel,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),404016,445716
http://environment.data.gov.uk/water-quality/data/measurement/NE-1717400-0111,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49400835,NE-49400835,SILSDEN BECK U/S BELTON ROAD,2023-02-16T10:44:00,Ammonia(N),Ammoniacal Nitrogen as N,0111,"",0.064,"",mg/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),404016,445716
http://environment.data.gov.uk/water-quality/data/measurement/NE-1717400-0118,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49400835,NE-49400835,SILSDEN BECK U/S BELTON ROAD,2023-02-16T10:44:00,Nitrite-N,Nitrite as N,0118,"",0.018,"",mg/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),404016,445716
http://environment.data.gov.uk/water-quality/data/measurement/NE-1717400-0077,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49400835,NE-49400835,SILSDEN BECK U/S BELTON ROAD,2023-02-16T10:44:00,Cond @ 25C,Conductivity at 25 C,0077,"",400,"",us/cm,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),404016,445716
http://environment.data.gov.uk/water-quality/data/measurement/NE-1719235-0111,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49400835,NE-49400835,SILSDEN BECK U/S BELTON ROAD,2023-03-20T12:39:00,Ammonia(N),Ammoniacal Nitrogen as N,0111,"",0.16,"",mg/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),404016,445716
http://environment.data.gov.uk/water-quality/data/measurement/NE-1719235-9924,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49400835,NE-49400835,SILSDEN BECK U/S BELTON ROAD,2023-03-20T12:39:00,Oxygen Diss,"Oxygen, Dissolved as O2",9924,"",12.3,"",mg/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),404016,445716
http://environment.data.gov.uk/water-quality/data/measurement/NE-1719235-0061,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49400835,NE-49400835,SILSDEN BECK U/S BELTON ROAD,2023-03-20T12:39:00,pH,pH,0061,"",8.2,"",phunits,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),404016,445716
http://environment.data.gov.uk/water-quality/data/measurement/NE-1719235-0180,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49400835,NE-49400835,SILSDEN BECK U/S BELTON ROAD,2023-03-20T12:39:00,Orthophospht,"Orthophosphate, reactive as P",0180,"",0.15,"",mg/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),404016,445716
http://environment.data.gov.uk/water-quality/data/measurement/NE-1719235-0116,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49400835,NE-49400835,SILSDEN BECK U/S BELTON ROAD,2023-03-20T12:39:00,N Oxidised,"Nitrogen, Total Oxidised as N",0116,"",3.4,"",mg/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),404016,445716
http://environment.data.gov.uk/water-quality/data/measurement/NE-1719235-0119,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49400835,NE-49400835,SILSDEN BECK U/S BELTON ROAD,2023-03-20T12:39:00,NH3 un-ion,Ammonia un-ionised as N,0119,"",0.00248,"",mg/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),404016,445716
http://environment.data.gov.uk/water-quality/data/measurement/NE-1719235-0076,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49400835,NE-49400835,SILSDEN BECK U/S BELTON ROAD,2023-03-20T12:39:00,Temp Water,Temperature of Water,0076,"",7.8,"",cel,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),404016,445716
http://environment.data.gov.uk/water-quality/data/measurement/NE-1719235-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49400835,NE-49400835,SILSDEN BECK U/S BELTON ROAD,2023-03-20T12:39:00,Nitrate-N,Nitrate as N,0117,"",3.35,"",mg/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),404016,445716
http://environment.data.gov.uk/water-quality/data/measurement/NE-1719235-0162,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49400835,NE-49400835,SILSDEN BECK U/S BELTON ROAD,2023-03-20T12:39:00,Alky pH 4.5,Alkalinity to pH 4.5 as CaCO3,0162,"",63,"",mg/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),404016,445716
